85.32611330516893,-37.98963324934756,-8.17153383499313
100.53282073089866,-44.760095604376765,-7.695226975941537
101.43563078967587,-45.16205253992946,-5.819104134762318
99.92470874027026,-44.48934670226892,-3.8196760667537077
82.79799941436741,-36.86404442543575,-1.5820170125236541
98.8037562098784,-43.99026648086928,6.622533272640975e-15
101.55936523219036,-45.21714266309757,1.94048944074547
99.53003822482127,-44.31362806754553,3.804589572721177
72.9561618695896,-32.48217603435413,-11.223655922162356
72.47974856978217,-32.27006316721737,-9.74159964131228
85.89882275382656,-38.24461992423718,-9.882737635257248
85.32611330516893,-37.98963324934756,-8.17153383499313
100.53282073089866,-44.760095604376765,-7.695226975941537
101.43563078967587,-45.16205253992946,-5.819104134762318
99.92470874027026,-44.48934670226892,-3.8196760667537077
82.79799941436741,-36.86404442543575,-1.5820170125236541
98.8037562098784,-43.99026648086928,6.622533272640975e-15
101.55936523219036,-45.21714266309757,1.94048944074547
99.53003822482127,-44.31362806754553,3.804589572721177
35.847691036179484,-15.960420351384787,-11.996927922439905
35.485503961512066,-15.799164276294869,-11.138257474944703
36.95550321690143,-16.4536501121764,-10.839304338951084
36.93366333958118,-16.443926372309807,-10.080063822880703
40.034034735658885,-17.824300652953678,-10.117269048362378
40.18924271140227,-17.893403695943302,-9.350916449085638
50.750233355384836,-22.59545967591941,-10.798418366489653
49.68196390201282,-22.11983547163932,-9.589310107364222
63.840452317540844,-28.423600654841003,-11.068233360243717
65.19413239601354,-29.026297856507757,-10.029536798614902
76.07014396728245,-33.86861018978424,-10.224164705438895
95.93743355369604,-42.71409741298713,-11.03768893234182
95.71397739020279,-42.61460831909094,-9.166361556028233
101.32740437731755,-45.113867036639505,-7.756047924424935
100.6401984593506,-44.80790324924684,-5.773472205170271
84.88420180995341,-37.79288157531003,-3.244744550036443
84.92300633578881,-37.810158463331746,-1.6226194078133624
100.77831163293627,-44.869395195946176,6.754882076871628e-15
101.1606852951553,-45.03963891887256,1.9328718841933503
100.32033606813927,-44.66549133732817,3.8347991354588093
100.2439164195312,-44.631467117646665,5.750738512497475
100.92963502237214,-44.93676870968113,7.725600897790984
103.99558109472795,-46.30181584870299,9.959476374671114
104.63025170276929,-46.584389409125194,12.037805561698834
104.0180696047249,-46.31182837844347,13.980489854704668
102.97538680166248,-45.84759608484217,15.841846395091082
105.93721079597385,-47.1662850879447,18.3666895840743
104.81742273812131,-46.667723323122814,20.231220594921243
102.07684373687441,-45.447538937413476,21.719475780195673
102.11159357661808,-45.46301056287723,23.758521325584592
104.10714176890026,-46.35148586099685,26.309613060154454
102.08149919995974,-45.44961168312246,27.860437715318376
102.01615858840705,-45.420520168543604,29.922043922397915
102.70657040158743,-45.72791131244738,32.2377336599807
87.16228550346183,-38.807149783193594,29.170069996552993
90.2804188762016,-40.19543220535519,32.10993610841315
101.80477270464422,-45.3264051094231,38.37159291158228
101.5665754809686,-45.22035287268185,40.46564947826216
100.13371867611181,-44.58240392122008,42.07533732727634
99.83065801722353,-44.44747262249451,44.151282942636755
100.25759821543646,-44.63755864565022,46.584245173668144
99.88049507057221,-44.46966150823659,48.678104779799696
98.71131220161077,-43.94910775660363,50.38593366215165
98.26768176648784,-43.75159076121099,52.46411155501147
97.78859151567858,-43.53828603869904,54.54110206625992
97.64460156695579,-43.47417758313155,56.831934491747305
97.46047476165197,-43.39219904767607,59.135780127104425
96.86884357979089,-43.128787874388536,61.22000000000001
95.5157211696318,-42.526338962651884,62.82296613563995
92.71948426774172,-41.281374083012146,63.42055949055718
94.52046185432656,-42.083220966157455,67.19129861269523
93.78759205365296,-41.756926308301225,69.24727071335396
93.36878864327998,-41.57046301649813,71.56461574472732
80.25185856190312,-35.73042948108272,63.824287788757744
81.44048368098085,-36.2596394801744,67.17761640290796
91.17415911509782,-40.5933509969263,77.97429173286994
88.91378585690829,-39.586967982876,78.81486741080458
88.63262033734055,-39.46178502824476,81.40985039458667
86.99565749218499,-38.732962212797226,82.78096144302116
87.9211125590894,-39.1450013555472,86.65636139404965
86.5261102763633,-38.52390632320665,88.32281141841791
81.37767210500995,-36.23167396478272,86.02254415946453
79.39263331568793,-35.347877754326426,86.90605667347984
78.58550447173887,-34.988520840260385,89.07895214651344
76.57350652398544,-34.09272163913866,89.88609349018088
76.26900841601135,-33.95715034684641,92.72151104447155
80.06290901019817,-33.984688587310174,96.59793578149905
81.90420789158385,-34.76627359157331,95.41667209343963
85.59407684015032,-36.33253003535359,96.28983586176658
84.29477178870134,-35.78100776243957,91.57450009366691
85.120228493057,-36.13139334530993,89.2984418892099
88.80616567067395,-37.69598085133903,89.9648588699404
80.0066283502196,-33.96079886450961,78.25954579922694
76.63777037601209,-32.530803495071616,72.37354279426908
88.3113237462882,-37.48593291643258,80.50147580032984
87.25850712848938,-37.03903877609002,76.76281723889274
86.48071627263694,-36.70888614550254,73.40117799531815
90.69408621294869,-38.49735557653944,74.2450142764734
